edate,prov,ilce,name,year,type,regvoter,actvoter,validvoter,p_akp,p_anadolupartisi,p_bgmz,p_btp,p_chp,p_dp,p_dsp,p_dyp,p_hakpar,p_hap,p_hdp,p_hkp,p_kp,p_ldp,p_mep,p_mhp,p_millet,p_saadet,p_turkparti,p_vatan,p_yurtp,edate_prov
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,288,242,240,35,0,0,0,157,1,0,0,0,0,7,0,0,0,0,29,0,10,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Velioglu,2015,parl15_1,297,261,244,66,0,0,2,130,0,2,0,0,0,2,1,0,0,0,33,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Cinartepe,2015,parl15_1,326,271,269,99,0,0,1,107,0,2,0,0,0,4,1,0,1,0,44,0,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,353,294,289,69,0,0,0,145,0,1,0,0,0,7,0,0,0,0,60,1,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Eski,2015,parl15_1,350,299,296,100,0,0,0,109,0,0,2,0,0,5,0,0,0,0,55,1,23,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Soganliyoruk,2015,parl15_1,301,279,278,106,0,0,0,103,2,0,1,0,0,0,0,0,0,0,59,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Burunkaya,2015,parl15_1,187,179,170,73,0,0,0,49,1,3,0,0,2,1,0,0,1,0,36,1,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Uzunmehmet,2015,parl15_1,356,301,296,184,0,0,2,46,0,0,0,0,0,4,0,0,1,0,44,1,12,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Derekoseler,2015,parl15_1,323,261,251,83,0,0,4,111,1,1,0,0,2,3,2,0,2,0,33,0,7,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Asagiihsaniye,2015,parl15_1,153,129,126,39,0,0,0,68,0,0,1,0,0,0,0,0,0,0,12,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Cay,2015,parl15_1,326,290,284,91,0,0,0,130,0,1,1,0,0,3,1,0,0,0,53,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Ramazanoglu,2015,parl15_1,161,134,134,55,0,0,2,50,1,0,2,0,1,0,2,1,2,0,16,0,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Koseler,2015,parl15_1,327,284,276,117,0,0,0,82,1,2,0,0,1,0,0,0,0,0,69,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yeni,2015,parl15_1,369,323,314,115,0,0,1,106,0,0,2,0,0,3,1,0,0,0,65,2,17,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Kizilbel,2015,parl15_1,380,336,313,153,2,0,0,112,4,3,1,0,0,2,0,0,0,0,16,1,19,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Karsiyaka,2015,parl15_1,351,295,285,107,0,0,0,108,0,2,0,0,0,2,0,0,0,0,44,2,19,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,19 Mayis,2015,parl15_1,369,326,313,152,0,0,0,96,1,0,0,0,0,0,0,0,0,0,51,0,12,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,19 Mayis,2015,parl15_1,241,190,188,50,0,0,0,91,0,3,1,0,0,5,0,0,0,0,31,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karadere,2015,parl15_1,207,162,152,61,1,0,1,51,0,3,0,0,0,2,2,0,1,0,15,0,15,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Hacihasan,2015,parl15_1,230,218,209,117,0,0,1,46,3,2,0,0,0,4,0,0,0,0,25,1,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,353,307,305,55,1,0,0,153,0,0,0,0,0,12,0,1,0,0,74,0,6,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Kilcak,2015,parl15_1,301,269,264,131,1,0,0,69,0,1,0,0,0,0,0,0,0,0,54,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Akcahatipler,2015,parl15_1,388,339,329,209,0,0,0,67,2,3,1,0,0,4,3,0,1,0,31,3,4,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Karadon,2015,parl15_1,342,294,291,97,0,0,0,111,1,2,0,0,0,0,1,0,0,0,56,0,22,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Kilic,2015,parl15_1,369,299,294,92,0,0,0,104,1,1,0,0,0,7,1,0,0,0,58,0,28,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yesilkoy,2015,parl15_1,92,79,77,55,0,0,0,14,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Yazicilar,2015,parl15_1,303,280,269,100,0,0,1,107,3,4,1,0,1,0,0,0,0,0,49,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Suleymanlar,2015,parl15_1,354,310,307,54,0,0,0,186,0,2,0,0,0,9,0,0,1,0,50,1,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Halasli,2015,parl15_1,319,308,299,73,0,0,0,165,1,1,0,0,1,2,0,0,0,0,52,1,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Yesilkoy,2015,parl15_1,246,220,189,120,0,0,1,42,2,1,2,0,0,0,1,0,0,0,9,0,10,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yesilada,2015,parl15_1,164,143,140,102,0,0,0,22,0,1,0,0,0,1,1,0,0,0,5,1,6,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Guney,2015,parl15_1,284,246,243,74,0,0,0,97,0,1,0,0,0,4,0,0,0,0,53,0,10,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Terakki,2015,parl15_1,347,275,270,106,0,0,0,100,2,0,0,0,0,2,0,0,0,0,45,0,11,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Gokcetabaklar,2015,parl15_1,270,247,237,84,0,0,1,106,3,4,0,0,0,0,0,0,0,0,21,0,17,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,357,308,307,60,0,0,0,146,0,0,0,0,0,17,2,0,0,0,71,0,9,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Muftu,2015,parl15_1,353,318,315,85,0,0,1,165,0,0,0,0,0,8,0,0,0,0,50,0,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kandilli-Sehitlik,2015,parl15_1,352,305,292,125,0,0,0,98,0,1,0,0,0,12,0,0,0,0,47,1,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Catalagzi-Merkez,2015,parl15_1,287,251,239,66,1,0,0,119,0,0,0,0,0,0,0,0,0,0,49,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Pinaronu,2015,parl15_1,299,263,259,129,1,0,2,81,1,2,0,0,0,1,1,0,0,0,23,0,17,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Filyos-Hisaronu,2015,parl15_1,299,250,244,39,0,0,1,156,1,0,0,0,0,4,0,0,0,0,39,0,3,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Tepekoy,2015,parl15_1,360,304,295,130,0,0,0,105,2,0,0,0,0,4,0,0,1,0,47,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Sofular,2015,parl15_1,269,242,231,73,0,0,0,115,0,2,0,0,0,2,0,0,0,0,23,0,14,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Gulluk,2015,parl15_1,203,161,154,60,0,0,0,74,1,3,0,0,1,1,1,1,0,0,10,0,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Karsiyaka,2015,parl15_1,350,297,292,143,0,0,0,77,0,1,0,0,0,1,1,0,0,0,52,1,16,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,325,290,288,67,0,0,0,173,0,0,1,0,0,6,0,0,0,0,35,0,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Pehlivanlar,2015,parl15_1,358,311,307,96,0,0,0,126,1,0,0,0,0,4,0,0,0,0,70,0,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Bolucek,2015,parl15_1,360,322,312,119,0,0,2,92,0,2,1,0,0,0,3,0,0,0,85,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Ramazanoglu,2015,parl15_1,174,155,136,66,1,0,0,34,0,5,0,0,3,0,1,0,0,0,25,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Tepebasi,2015,parl15_1,349,313,309,67,0,0,0,148,0,0,0,0,1,13,0,0,0,0,62,0,12,0,6,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Camlibel,2015,parl15_1,326,292,289,200,0,0,0,42,1,1,0,0,0,0,0,0,1,0,37,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Kadioglu,2015,parl15_1,243,221,209,85,0,0,0,87,3,1,1,0,0,0,1,0,1,0,17,0,11,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Sivriler,2015,parl15_1,132,115,111,39,0,0,0,40,1,1,1,0,0,0,0,0,0,0,22,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Ucburgu,2015,parl15_1,302,256,243,105,1,0,0,97,1,3,1,0,0,1,1,0,0,0,23,0,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Sofullu,2015,parl15_1,156,144,140,91,0,0,1,25,1,1,0,0,0,0,0,0,0,0,17,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Karsiyaka,2015,parl15_1,351,292,282,119,1,0,0,93,1,1,0,0,0,2,1,0,0,0,50,1,13,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Ormanli-Merkez,2015,parl15_1,195,174,162,69,0,0,0,48,0,0,0,0,1,3,1,0,0,0,37,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Muftu,2015,parl15_1,257,208,206,63,0,0,1,110,0,0,0,0,0,5,0,0,0,0,25,0,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Gemiciler,2015,parl15_1,255,229,226,47,0,0,0,145,1,0,1,0,0,0,1,0,0,0,24,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,353,298,296,59,0,0,0,148,0,0,0,0,1,13,0,0,0,0,73,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Terzi,2015,parl15_1,223,206,195,54,1,0,0,109,1,1,0,0,0,1,0,0,0,0,25,1,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Cay,2015,parl15_1,325,289,288,60,0,0,1,162,0,2,0,0,0,5,0,0,0,0,45,0,13,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Belen,2015,parl15_1,346,317,314,138,0,0,2,95,1,1,0,0,0,1,0,0,0,0,71,1,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Ortakoy,2015,parl15_1,172,141,141,52,0,0,0,59,0,0,0,0,0,1,0,0,2,0,24,1,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Serdaroglu,2015,parl15_1,249,217,211,57,1,0,0,106,1,3,1,0,0,0,2,0,0,0,30,0,9,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Saltukova-Karbogaz,2015,parl15_1,268,238,232,84,0,0,1,104,0,0,0,0,0,1,0,0,0,0,37,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Birlik,2015,parl15_1,373,308,305,93,0,0,1,127,0,1,0,0,0,1,0,0,0,0,66,0,16,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yeni,2015,parl15_1,369,306,302,101,0,0,0,132,0,2,1,0,0,0,0,0,0,0,51,1,12,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Caydamar,2015,parl15_1,362,276,267,84,0,0,1,122,1,2,0,0,0,3,1,0,1,0,44,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Akyamac,2015,parl15_1,315,263,241,132,1,0,0,62,0,1,0,0,0,0,0,0,1,0,41,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Persembe-Merkez,2015,parl15_1,371,297,296,114,1,0,0,116,0,1,2,0,1,1,0,0,0,0,57,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Bali,2015,parl15_1,293,261,259,106,2,0,0,102,2,2,0,0,0,1,0,0,0,0,38,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Yeni,2015,parl15_1,343,299,291,76,0,0,0,152,1,1,0,0,0,10,0,0,0,0,40,0,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Gelik-Kirat,2015,parl15_1,163,145,145,97,0,0,1,25,1,0,0,0,0,0,2,0,0,0,16,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kepez,2015,parl15_1,338,294,290,113,0,0,0,105,2,1,0,0,0,6,0,0,0,0,52,1,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Persembe-Sari Kadi,2015,parl15_1,234,201,194,65,0,0,0,96,0,2,0,0,0,2,0,0,0,0,20,0,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,326,270,266,68,0,0,0,132,0,0,0,0,1,7,0,0,0,0,54,0,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Saraclar,2015,parl15_1,181,155,149,40,1,0,1,78,0,0,0,0,1,0,4,0,0,0,16,1,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Oren,2015,parl15_1,350,289,281,116,0,0,1,95,1,1,0,0,0,0,0,0,1,0,61,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Haciosmanlar,2015,parl15_1,120,103,99,33,0,0,0,36,0,0,0,0,0,4,0,0,3,0,20,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Suleymanlar,2015,parl15_1,355,308,307,64,0,0,0,165,0,0,0,0,0,7,0,0,2,0,57,0,4,0,8,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Ormeci,2015,parl15_1,301,251,237,118,0,0,3,69,1,1,1,0,2,0,2,0,2,0,25,0,10,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Gokcetabaklar,2015,parl15_1,152,133,129,58,1,0,1,48,1,4,0,0,0,0,0,0,0,0,5,0,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Turkmenoglu,2015,parl15_1,133,117,106,50,0,0,0,32,0,4,1,0,1,1,2,0,1,0,8,0,4,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Terakki,2015,parl15_1,349,304,300,133,0,0,0,96,0,0,0,0,0,5,0,0,0,0,54,0,12,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Velikoy,2015,parl15_1,182,168,163,86,0,0,0,45,0,0,0,0,0,0,2,0,3,0,19,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,339,296,290,119,0,0,1,83,0,0,0,0,1,11,0,0,1,0,55,1,15,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Yakademirciler,2015,parl15_1,392,338,326,138,0,0,0,112,4,7,1,0,1,2,0,0,0,0,51,1,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Omerli,2015,parl15_1,319,264,259,70,0,0,0,121,1,1,2,0,0,10,1,1,0,0,49,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Tepebasi,2015,parl15_1,337,301,295,82,0,0,1,137,3,0,0,0,0,7,1,0,0,0,53,0,9,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kiyicak,2015,parl15_1,246,194,188,102,1,0,2,43,0,1,1,0,1,1,1,0,0,0,28,0,4,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Korucak,2015,parl15_1,261,206,190,88,0,0,0,58,4,0,1,0,0,4,0,0,0,0,23,0,9,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Ketenciler,2015,parl15_1,338,321,317,194,0,0,0,46,1,3,0,0,0,0,1,0,0,0,60,1,10,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Guluc-Merkez,2015,parl15_1,321,282,274,117,0,0,0,79,0,2,0,0,0,1,0,0,0,0,67,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Orencik,2015,parl15_1,270,238,223,102,0,0,0,77,1,2,0,0,1,1,0,0,0,0,27,0,12,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Yeni Siteler,2015,parl15_1,327,293,290,88,0,0,0,117,1,0,0,0,0,2,0,0,0,0,75,0,3,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Dereli,2015,parl15_1,268,257,247,43,0,0,0,189,0,0,1,0,0,0,0,0,0,0,10,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Gumeli-Findikli Agili,2015,parl15_1,207,191,189,39,0,0,0,138,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Uzunmehmet,2015,parl15_1,356,313,310,133,1,0,0,98,0,1,0,0,0,3,0,0,0,0,62,0,8,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Ensekoy,2015,parl15_1,215,176,174,75,0,0,0,72,2,1,0,0,0,1,0,0,1,0,15,2,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,368,322,319,129,0,0,0,121,0,0,0,0,0,7,0,0,0,0,54,0,5,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Yarasliyoruk,2015,parl15_1,262,240,238,77,0,0,0,111,1,0,1,0,2,0,1,0,0,0,43,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,360,313,308,121,0,0,0,108,1,1,0,0,1,8,0,0,0,0,62,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Basat,2015,parl15_1,389,340,328,139,1,0,2,118,1,7,2,0,0,0,0,0,0,0,51,0,6,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kepez,2015,parl15_1,359,289,282,107,0,0,1,98,1,4,1,0,0,5,0,1,0,0,52,0,10,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Saltukova-Duz,2015,parl15_1,241,219,203,75,0,0,2,104,2,0,0,0,0,0,0,0,1,0,16,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Akyamac,2015,parl15_1,314,276,266,123,0,0,1,98,0,3,2,0,0,0,2,0,0,0,30,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Sehler,2015,parl15_1,289,241,227,115,1,0,0,63,0,1,1,0,0,0,1,0,0,0,36,0,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Catalagzi-Merkez,2015,parl15_1,286,237,234,102,1,0,0,97,2,0,0,0,0,0,1,0,0,0,22,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Muftu,2015,parl15_1,354,304,302,69,1,0,0,166,2,1,0,0,0,5,0,0,0,0,48,0,6,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Pinarcik,2015,parl15_1,354,327,320,151,0,0,2,107,2,0,2,0,1,1,2,0,0,0,49,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Corak,2015,parl15_1,235,203,192,87,0,0,0,64,0,3,0,0,2,1,2,0,0,0,30,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Bolum,2015,parl15_1,335,290,281,147,0,0,0,75,0,1,0,0,0,1,0,0,1,0,46,0,9,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Turkali,2015,parl15_1,354,309,301,83,0,0,0,145,0,1,0,0,0,1,0,0,0,0,58,0,9,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,342,289,286,111,0,0,0,100,0,1,0,0,0,6,1,0,0,0,55,0,12,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Namazgah,2015,parl15_1,317,262,242,77,0,0,4,102,3,1,0,0,1,0,2,0,1,0,33,0,17,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Cay,2015,parl15_1,325,280,276,87,0,0,0,128,0,0,0,0,0,6,0,0,0,0,46,1,5,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kepez,2015,parl15_1,360,302,296,152,1,0,0,75,0,2,0,0,0,2,1,0,0,0,53,1,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yesilyurt,2015,parl15_1,240,202,188,148,1,0,1,23,1,5,1,0,1,0,1,0,1,0,3,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Yesiltepe,2015,parl15_1,275,239,225,69,0,0,0,126,3,2,0,0,0,6,0,0,1,0,13,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Yesil,2015,parl15_1,312,263,260,70,0,0,1,129,0,0,0,0,1,6,0,0,0,0,44,0,6,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kirmanli,2015,parl15_1,307,272,268,61,0,0,0,151,1,0,0,0,1,5,0,0,0,0,46,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Yalnizcam,2015,parl15_1,204,175,168,117,0,0,1,10,2,3,0,0,0,0,0,1,0,0,33,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Catalagzi-Cuma Yani,2015,parl15_1,314,271,268,51,0,0,1,168,0,0,0,0,0,8,0,0,0,0,35,1,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Akarca,2015,parl15_1,357,286,279,71,0,0,0,180,2,0,0,0,0,4,0,0,0,0,18,0,1,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Yesil,2015,parl15_1,325,281,276,88,0,0,2,100,1,2,0,0,0,5,0,0,0,0,70,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Kurkukler,2015,parl15_1,286,263,257,188,0,0,0,17,1,1,2,0,1,0,3,0,0,0,32,1,10,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Canbazli,2015,parl15_1,245,220,206,99,0,0,0,48,0,1,1,0,0,0,1,0,0,0,42,1,12,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Caydamar,2015,parl15_1,362,305,300,83,0,0,0,156,1,1,1,0,0,0,0,0,0,0,47,1,5,0,5,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Karaahmetler,2015,parl15_1,379,323,308,126,1,0,2,124,3,2,2,0,0,0,0,0,1,0,28,1,17,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Comranli,2015,parl15_1,379,335,332,84,0,0,0,149,0,0,0,0,0,3,0,0,0,0,62,2,32,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Madencioglu,2015,parl15_1,152,117,104,39,0,0,0,49,1,2,0,0,1,2,1,2,0,0,2,0,4,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Guzeloglu,2015,parl15_1,274,251,242,72,0,0,2,115,0,3,0,0,0,0,1,0,0,0,30,1,17,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Sabunlar,2015,parl15_1,123,114,108,76,1,0,1,18,1,1,0,0,0,0,1,0,1,0,4,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Muslu-Merkez,2015,parl15_1,306,269,267,40,0,0,0,198,0,4,0,0,0,0,0,0,0,0,23,0,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Muslu-Cumhuriyet,2015,parl15_1,237,204,197,42,0,0,0,99,1,0,0,0,0,0,1,0,0,0,33,0,21,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karaelmas,2015,parl15_1,378,299,296,117,0,0,0,113,0,1,0,0,0,2,0,0,0,0,48,0,14,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Yeni,2015,parl15_1,377,313,309,84,0,0,0,162,0,1,0,0,0,5,1,0,1,0,40,0,13,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,358,304,300,99,1,0,0,125,0,0,0,0,0,5,1,0,0,0,56,0,12,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Caydamar,2015,parl15_1,361,295,291,88,0,0,1,125,0,1,0,0,0,2,0,0,0,0,64,0,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Yeni,2015,parl15_1,330,279,274,83,0,0,1,134,1,2,0,0,0,4,0,0,0,0,44,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sarikokmaz,2015,parl15_1,368,325,320,140,0,0,0,107,0,0,0,0,0,2,1,0,0,0,63,1,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sarikokmaz,2015,parl15_1,343,292,288,166,1,0,0,46,1,0,0,0,0,6,1,1,0,0,55,0,11,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Caydegirmeni-Merkez,2015,parl15_1,314,283,276,89,0,0,0,120,1,1,1,0,0,0,0,0,0,0,54,0,6,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Birlik,2015,parl15_1,373,313,302,106,0,0,0,119,0,1,0,0,0,1,1,0,0,0,62,0,11,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Hasankahyalar,2015,parl15_1,283,261,246,109,0,0,1,64,0,1,0,0,2,0,0,0,0,0,64,1,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Muftu,2015,parl15_1,354,307,303,81,0,0,0,160,0,0,0,0,0,2,1,0,0,0,52,0,5,0,2,0,2015_6_Zonguldak
