,Kommun,KommunParty,Lan,N,Party,Race,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
4076,62.0,,20.0,12.0,p_C,riksdagsval,2010,,,,,0.0
4077,62.0,,20.0,12.0,p_FP,riksdagsval,2010,,,,,0.0
4078,62.0,,20.0,12.0,p_KD,riksdagsval,2010,,,,,0.0
4079,62.0,,20.0,12.0,p_S,riksdagsval,2010,,,,,0.0
4080,62.0,,20.0,12.0,p_V,riksdagsval,2010,,,,,0.0
4081,62.0,,20.0,12.0,p_MP,riksdagsval,2010,,,,,0.0
4082,62.0,,20.0,12.0,p_SD,riksdagsval,2010,,,,,0.0
4083,62.0,,20.0,12.0,p_other,riksdagsval,2010,,,,,0.0
4084,80.0,,20.0,37.0,p_M,riksdagsval,2010,,,,,0.0
4085,80.0,,20.0,37.0,p_C,riksdagsval,2010,0.7510407566234645,0.776609116929,0.721024897562,0.742620201889,0.645
4086,80.0,,20.0,37.0,p_FP,riksdagsval,2010,0.5289903046724909,0.549194533198,0.582015696295,0.520587399122,0.425
4087,80.0,,20.0,37.0,p_KD,riksdagsval,2010,0.5849378018098398,0.625029746585,0.614092095571,0.575459486592,0.725
4088,80.0,,20.0,37.0,p_S,riksdagsval,2010,0.9155807967560428,0.911479861089,0.927570014877,0.923417288965,0.69
4089,80.0,,20.0,37.0,p_V,riksdagsval,2010,0.4468332617315224,0.267765490398,0.537180118745,0.467734515548,0.21
4090,80.0,,20.0,37.0,p_MP,riksdagsval,2010,0.4740319530414254,0.4904055806,0.431432296199,0.467734515548,0.575
4091,80.0,,20.0,37.0,p_SD,riksdagsval,2010,0.8425888895919865,0.788101982694,0.848849567558,0.84362860884,0.745
4092,80.0,,20.0,37.0,p_other,riksdagsval,2010,0.8926325721859996,0.909321115407,0.862306305687,0.886804497285,0.925
4093,81.0,,20.0,27.0,p_M,riksdagsval,2010,0.5760661895106272,0.568055534612,0.718279766745,0.590949228183,0.325
4094,81.0,,20.0,27.0,p_C,riksdagsval,2010,0.5786146866485125,0.463434002855,0.609616271301,0.590949228183,0.125
4095,81.0,,20.0,27.0,p_FP,riksdagsval,2010,0.8748755299927518,0.82350275687,0.918317873519,0.876968865138,0.69
4096,81.0,,20.0,27.0,p_KD,riksdagsval,2010,,,,,0.0
4097,81.0,,20.0,27.0,p_S,riksdagsval,2010,0.18132612481141205,0.18087652507,0.160201252245,0.180093584998,0.025
4098,81.0,,20.0,27.0,p_V,riksdagsval,2010,0.9590842116392726,0.890682253078,0.945252933699,0.964294972685,0.82
4099,81.0,,20.0,27.0,p_MP,riksdagsval,2010,,,,,0.0
4100,81.0,,20.0,27.0,p_SD,riksdagsval,2010,0.7366270599897202,0.691172868727,0.742979862926,0.743619327354,0.505
4101,81.0,,20.0,27.0,p_other,riksdagsval,2010,,,,,0.0
4102,82.0,,20.0,7.0,p_M,riksdagsval,2010,,,,,0.0
4103,82.0,,20.0,7.0,p_C,riksdagsval,2010,,,,,0.0
4104,82.0,,20.0,7.0,p_FP,riksdagsval,2010,,,,,0.0
4105,82.0,,20.0,7.0,p_KD,riksdagsval,2010,,,,,0.0
4106,82.0,,20.0,7.0,p_S,riksdagsval,2010,,,,,0.0
4107,82.0,,20.0,7.0,p_V,riksdagsval,2010,,,,,0.0
4108,82.0,,20.0,7.0,p_MP,riksdagsval,2010,,,,,0.0
4109,82.0,,20.0,7.0,p_SD,riksdagsval,2010,,,,,0.0
4110,82.0,,20.0,7.0,p_other,riksdagsval,2010,,,,,0.0
4111,83.0,,20.0,9.0,p_M,riksdagsval,2010,,,,,0.0
4112,83.0,,20.0,9.0,p_C,riksdagsval,2010,,,,,0.0
4113,83.0,,20.0,9.0,p_FP,riksdagsval,2010,,,,,0.0
4114,83.0,,20.0,9.0,p_KD,riksdagsval,2010,,,,,0.0
4115,83.0,,20.0,9.0,p_S,riksdagsval,2010,,,,,0.0
4116,83.0,,20.0,9.0,p_V,riksdagsval,2010,,,,,0.0
4117,83.0,,20.0,9.0,p_MP,riksdagsval,2010,,,,,0.0
4118,83.0,,20.0,9.0,p_SD,riksdagsval,2010,,,,,0.0
4119,83.0,,20.0,9.0,p_other,riksdagsval,2010,,,,,0.0
4120,84.0,,20.0,13.0,p_M,riksdagsval,2010,,,,,0.0
4121,84.0,,20.0,13.0,p_C,riksdagsval,2010,,,,,0.0
4122,84.0,,20.0,13.0,p_FP,riksdagsval,2010,,,,,0.0
4123,84.0,,20.0,13.0,p_KD,riksdagsval,2010,,,,,0.0
4124,84.0,,20.0,13.0,p_S,riksdagsval,2010,,,,,0.0
4125,84.0,,20.0,13.0,p_V,riksdagsval,2010,,,,,0.0
4126,84.0,,20.0,13.0,p_MP,riksdagsval,2010,,,,,0.0
4127,84.0,,20.0,13.0,p_SD,riksdagsval,2010,,,,,0.0
4128,84.0,,20.0,13.0,p_other,riksdagsval,2010,,,,,0.0
4129,85.0,,20.0,20.0,p_M,riksdagsval,2010,,,,,0.0
4130,85.0,,20.0,20.0,p_C,riksdagsval,2010,0.7483483770436845,0.779668185874,0.801758447265,0.739918292095,0.47
4131,85.0,,20.0,20.0,p_FP,riksdagsval,2010,,,,,0.0
4132,85.0,,20.0,20.0,p_KD,riksdagsval,2010,,,,,0.0
4133,85.0,,20.0,20.0,p_S,riksdagsval,2010,,,,,0.0
4134,85.0,,20.0,20.0,p_V,riksdagsval,2010,0.7369862068179129,0.682314252175,0.758139257778,0.739918292095,0.5
4135,85.0,,20.0,20.0,p_MP,riksdagsval,2010,,,,,0.0
4136,85.0,,20.0,20.0,p_SD,riksdagsval,2010,,,,,0.0
4137,85.0,,20.0,20.0,p_other,riksdagsval,2010,0.9902581034668806,0.9492495476,0.988564272037,0.991467606629,0.715
4138,1.0,,21.0,4.0,p_M,riksdagsval,2010,,,,,0.0
4139,1.0,,21.0,4.0,p_C,riksdagsval,2010,,,,,0.0
4140,1.0,,21.0,4.0,p_FP,riksdagsval,2010,,,,,0.0
4141,1.0,,21.0,4.0,p_KD,riksdagsval,2010,,,,,0.0
4142,1.0,,21.0,4.0,p_S,riksdagsval,2010,,,,,0.0
4143,1.0,,21.0,4.0,p_V,riksdagsval,2010,,,,,0.0
4144,1.0,,21.0,4.0,p_MP,riksdagsval,2010,,,,,0.0
4145,1.0,,21.0,4.0,p_SD,riksdagsval,2010,,,,,0.0
4146,1.0,,21.0,4.0,p_other,riksdagsval,2010,,,,,0.0
4147,4.0,,21.0,5.0,p_M,riksdagsval,2010,,,,,0.0
4148,4.0,,21.0,5.0,p_C,riksdagsval,2010,,,,,0.0
4149,4.0,,21.0,5.0,p_FP,riksdagsval,2010,,,,,0.0
4150,4.0,,21.0,5.0,p_KD,riksdagsval,2010,,,,,0.0
4151,4.0,,21.0,5.0,p_S,riksdagsval,2010,,,,,0.0
4152,4.0,,21.0,5.0,p_V,riksdagsval,2010,,,,,0.0
4153,4.0,,21.0,5.0,p_MP,riksdagsval,2010,,,,,0.0
4154,4.0,,21.0,5.0,p_SD,riksdagsval,2010,,,,,0.0
4155,4.0,,21.0,5.0,p_other,riksdagsval,2010,,,,,0.0
4156,21.0,,21.0,6.0,p_M,riksdagsval,2010,,,,,0.0
4157,21.0,,21.0,6.0,p_C,riksdagsval,2010,,,,,0.0
4158,21.0,,21.0,6.0,p_FP,riksdagsval,2010,,,,,0.0
4159,21.0,,21.0,6.0,p_KD,riksdagsval,2010,,,,,0.0
4160,21.0,,21.0,6.0,p_S,riksdagsval,2010,,,,,0.0
4161,21.0,,21.0,6.0,p_V,riksdagsval,2010,,,,,0.0
4162,21.0,,21.0,6.0,p_MP,riksdagsval,2010,,,,,0.0
4163,21.0,,21.0,6.0,p_SD,riksdagsval,2010,,,,,0.0
4164,21.0,,21.0,6.0,p_other,riksdagsval,2010,,,,,0.0
4165,32.0,,21.0,6.0,p_M,riksdagsval,2010,,,,,0.0
4166,32.0,,21.0,6.0,p_C,riksdagsval,2010,,,,,0.0
4167,32.0,,21.0,6.0,p_FP,riksdagsval,2010,,,,,0.0
4168,32.0,,21.0,6.0,p_KD,riksdagsval,2010,,,,,0.0
4169,32.0,,21.0,6.0,p_S,riksdagsval,2010,,,,,0.0
4170,32.0,,21.0,6.0,p_V,riksdagsval,2010,,,,,0.0
4171,32.0,,21.0,6.0,p_MP,riksdagsval,2010,,,,,0.0
4172,32.0,,21.0,6.0,p_SD,riksdagsval,2010,,,,,0.0
4173,32.0,,21.0,6.0,p_other,riksdagsval,2010,,,,,0.0
4174,61.0,,21.0,14.0,p_M,riksdagsval,2010,,,,,0.0
4175,61.0,,21.0,14.0,p_C,riksdagsval,2010,,,,,0.0
4176,61.0,,21.0,14.0,p_FP,riksdagsval,2010,,,,,0.0
4177,61.0,,21.0,14.0,p_KD,riksdagsval,2010,,,,,0.0
4178,61.0,,21.0,14.0,p_S,riksdagsval,2010,,,,,0.0
4179,61.0,,21.0,14.0,p_V,riksdagsval,2010,,,,,0.0
4180,61.0,,21.0,14.0,p_MP,riksdagsval,2010,,,,,0.0
4181,61.0,,21.0,14.0,p_SD,riksdagsval,2010,,,,,0.0
4182,61.0,,21.0,14.0,p_other,riksdagsval,2010,,,,,0.0
4183,80.0,,21.0,55.0,p_M,riksdagsval,2010,0.18466974821768636,0.188767627611,0.199874748191,0.171007401381,0.12
4184,80.0,,21.0,55.0,p_C,riksdagsval,2010,0.29735264597732597,0.222939454811,0.320567637548,0.301459849895,0.73
4185,80.0,,21.0,55.0,p_FP,riksdagsval,2010,0.7200585490270404,0.731203214787,0.681810082873,0.712342672789,0.7
4186,80.0,,21.0,55.0,p_KD,riksdagsval,2010,0.33282455984350434,0.135911131837,0.328643558754,0.357894885139,0.425
4187,80.0,,21.0,55.0,p_S,riksdagsval,2010,0.3377736869782134,0.339110542381,0.286809896663,0.32886101808,0.26
4188,80.0,,21.0,55.0,p_V,riksdagsval,2010,0.9439193893417985,0.883482059015,0.977153819415,0.948119268298,0.975
4189,80.0,,21.0,55.0,p_MP,riksdagsval,2010,0.6212076897589236,0.714283226525,0.547556173946,0.599315691041,0.455
4190,80.0,,21.0,55.0,p_SD,riksdagsval,2010,0.09934271647535728,0.0778911102463,0.0975505059207,0.101421046705,0.105
4191,80.0,,21.0,55.0,p_other,riksdagsval,2010,0.3976598162482178,0.416086262108,0.445819655328,0.38851909897,0.735
4192,81.0,,21.0,19.0,p_M,riksdagsval,2010,,,,,0.0
4193,81.0,,21.0,19.0,p_C,riksdagsval,2010,0.9297432414256215,0.889162220685,0.952180150132,0.933947647259,0.49
4194,81.0,,21.0,19.0,p_FP,riksdagsval,2010,,,,,0.0
4195,81.0,,21.0,19.0,p_KD,riksdagsval,2010,,,,,0.0
4196,81.0,,21.0,19.0,p_S,riksdagsval,2010,,,,,0.0
4197,81.0,,21.0,19.0,p_V,riksdagsval,2010,,,,,0.0
4198,81.0,,21.0,19.0,p_MP,riksdagsval,2010,,,,,0.0
4199,81.0,,21.0,19.0,p_SD,riksdagsval,2010,,,,,0.0
4200,81.0,,21.0,19.0,p_other,riksdagsval,2010,0.8689977348298064,0.912872997957,0.884492920225,0.860922170167,0.42
4201,82.0,,21.0,15.0,p_M,riksdagsval,2010,,,,,0.0
4202,82.0,,21.0,15.0,p_C,riksdagsval,2010,,,,,0.0
4203,82.0,,21.0,15.0,p_FP,riksdagsval,2010,,,,,0.0
4204,82.0,,21.0,15.0,p_KD,riksdagsval,2010,,,,,0.0
4205,82.0,,21.0,15.0,p_S,riksdagsval,2010,,,,,0.0
4206,82.0,,21.0,15.0,p_V,riksdagsval,2010,0.9617317324436034,0.938237418789,0.959726970541,0.964294972685,0.545
4207,82.0,,21.0,15.0,p_MP,riksdagsval,2010,,,,,0.0
4208,82.0,,21.0,15.0,p_SD,riksdagsval,2010,,,,,0.0
4209,82.0,,21.0,15.0,p_other,riksdagsval,2010,,,,,0.0
4210,83.0,,21.0,18.0,p_M,riksdagsval,2010,,,,,0.0
4211,83.0,,21.0,18.0,p_C,riksdagsval,2010,,,,,0.0
4212,83.0,,21.0,18.0,p_FP,riksdagsval,2010,,,,,0.0
4213,83.0,,21.0,18.0,p_KD,riksdagsval,2010,,,,,0.0
4214,83.0,,21.0,18.0,p_S,riksdagsval,2010,,,,,0.0
4215,83.0,,21.0,18.0,p_V,riksdagsval,2010,,,,,0.0
4216,83.0,,21.0,18.0,p_MP,riksdagsval,2010,0.9912929560563987,0.985694885139,0.991387293397,0.991467606629,0.89
4217,83.0,,21.0,18.0,p_SD,riksdagsval,2010,,,,,0.0
4218,83.0,,21.0,18.0,p_other,riksdagsval,2010,,,,,0.0
4219,84.0,,21.0,23.0,p_M,riksdagsval,2010,,,,,0.0
4220,84.0,,21.0,23.0,p_C,riksdagsval,2010,0.9394733516291708,0.928867410425,0.943030513712,0.939986863633,0.83
4221,84.0,,21.0,23.0,p_FP,riksdagsval,2010,,,,,0.0
4222,84.0,,21.0,23.0,p_KD,riksdagsval,2010,0.6395910730936052,0.572841783317,0.677778587653,0.637119407169,0.38
4223,84.0,,21.0,23.0,p_S,riksdagsval,2010,,,,,0.0
4224,84.0,,21.0,23.0,p_V,riksdagsval,2010,,,,,0.0
4225,84.0,,21.0,23.0,p_MP,riksdagsval,2010,,,,,0.0
4226,84.0,,21.0,23.0,p_SD,riksdagsval,2010,,,,,0.0
4227,84.0,,21.0,23.0,p_other,riksdagsval,2010,,,,,0.0
4228,60.0,,22.0,10.0,p_M,riksdagsval,2010,,,,,0.0
4229,60.0,,22.0,10.0,p_C,riksdagsval,2010,,,,,0.0
4230,60.0,,22.0,10.0,p_FP,riksdagsval,2010,,,,,0.0
4231,60.0,,22.0,10.0,p_KD,riksdagsval,2010,,,,,0.0
4232,60.0,,22.0,10.0,p_S,riksdagsval,2010,,,,,0.0
4233,60.0,,22.0,10.0,p_V,riksdagsval,2010,,,,,0.0
4234,60.0,,22.0,10.0,p_MP,riksdagsval,2010,,,,,0.0
4235,60.0,,22.0,10.0,p_SD,riksdagsval,2010,,,,,0.0
4236,60.0,,22.0,10.0,p_other,riksdagsval,2010,,,,,0.0
4237,62.0,,22.0,11.0,p_M,riksdagsval,2010,,,,,0.0
4238,62.0,,22.0,11.0,p_C,riksdagsval,2010,,,,,0.0
4239,62.0,,22.0,11.0,p_FP,riksdagsval,2010,,,,,0.0
4240,62.0,,22.0,11.0,p_KD,riksdagsval,2010,,,,,0.0
4241,62.0,,22.0,11.0,p_S,riksdagsval,2010,,,,,0.0
4242,62.0,,22.0,11.0,p_V,riksdagsval,2010,,,,,0.0
4243,62.0,,22.0,11.0,p_MP,riksdagsval,2010,,,,,0.0
4244,62.0,,22.0,11.0,p_SD,riksdagsval,2010,,,,,0.0
4245,62.0,,22.0,11.0,p_other,riksdagsval,2010,,,,,0.0
4246,80.0,,22.0,17.0,p_M,riksdagsval,2010,,,,,0.0
4247,80.0,,22.0,17.0,p_C,riksdagsval,2010,,,,,0.0
4248,80.0,,22.0,17.0,p_FP,riksdagsval,2010,,,,,0.0
4249,80.0,,22.0,17.0,p_KD,riksdagsval,2010,,,,,0.0
4250,80.0,,22.0,17.0,p_S,riksdagsval,2010,,,,,0.0
4251,80.0,,22.0,17.0,p_V,riksdagsval,2010,,,,,0.0
4252,80.0,,22.0,17.0,p_MP,riksdagsval,2010,,,,,0.0
4253,80.0,,22.0,17.0,p_SD,riksdagsval,2010,,,,,0.0
4254,80.0,,22.0,17.0,p_other,riksdagsval,2010,,,,,0.0
4255,81.0,,22.0,57.0,p_M,riksdagsval,2010,0.16822384752678107,0.17136605828,0.161187970459,0.16260626219,0.25
4256,81.0,,22.0,57.0,p_C,riksdagsval,2010,,,,,0.0
4257,81.0,,22.0,57.0,p_FP,riksdagsval,2010,0.5342018945955729,0.319733488127,0.557834255124,0.560868329317,0.335
4258,81.0,,22.0,57.0,p_KD,riksdagsval,2010,0.467991764216537,0.496921375611,0.440253743862,0.456930366662,0.43
4259,81.0,,22.0,57.0,p_S,riksdagsval,2010,0.07822774114896217,0.0731640898043,0.11731707061,0.0880848630847,0.05
4260,81.0,,22.0,57.0,p_V,riksdagsval,2010,0.09273658704207147,0.112759974169,0.111356383091,0.0880848630847,0.065
4261,81.0,,22.0,57.0,p_MP,riksdagsval,2010,0.3769211996264492,0.439918716054,0.42465703858,0.363418385291,0.615
4262,81.0,,22.0,57.0,p_SD,riksdagsval,2010,0.3180363257858899,0.389719854532,0.276639772979,0.308274117677,0.25
4263,81.0,,22.0,57.0,p_other,riksdagsval,2010,0.4854252846921153,0.375903918456,0.550411412835,0.490620259555,0.545
4264,82.0,,22.0,15.0,p_M,riksdagsval,2010,,,,,0.0
4265,82.0,,22.0,15.0,p_C,riksdagsval,2010,,,,,0.0
4266,82.0,,22.0,15.0,p_FP,riksdagsval,2010,,,,,0.0
4267,82.0,,22.0,15.0,p_KD,riksdagsval,2010,,,,,0.0
4268,82.0,,22.0,15.0,p_S,riksdagsval,2010,,,,,0.0
4269,82.0,,22.0,15.0,p_V,riksdagsval,2010,,,,,0.0
4270,82.0,,22.0,15.0,p_MP,riksdagsval,2010,,,,,0.0
4271,82.0,,22.0,15.0,p_SD,riksdagsval,2010,,,,,0.0
4272,82.0,,22.0,15.0,p_other,riksdagsval,2010,,,,,0.0
4273,83.0,,22.0,18.0,p_M,riksdagsval,2010,,,,,0.0
4274,83.0,,22.0,18.0,p_C,riksdagsval,2010,,,,,0.0
4275,83.0,,22.0,18.0,p_FP,riksdagsval,2010,,,,,0.0
4276,83.0,,22.0,18.0,p_KD,riksdagsval,2010,,,,,0.0
4277,83.0,,22.0,18.0,p_S,riksdagsval,2010,,,,,0.0
4278,83.0,,22.0,18.0,p_V,riksdagsval,2010,,,,,0.0
4279,83.0,,22.0,18.0,p_MP,riksdagsval,2010,,,,,0.0
4280,83.0,,22.0,18.0,p_SD,riksdagsval,2010,,,,,0.0
4281,83.0,,22.0,18.0,p_other,riksdagsval,2010,,,,,0.0
4282,84.0,,22.0,43.0,p_M,riksdagsval,2010,0.6412543411984488,0.646085975718,0.631532652364,0.637119407169,0.735
4283,84.0,,22.0,43.0,p_C,riksdagsval,2010,0.06231309308527142,0.0615602114831,0.0597004067972,0.0608304221593,0.145
4284,84.0,,22.0,43.0,p_FP,riksdagsval,2010,0.9850441137846192,0.963731300399,0.981992490166,0.984676278283,0.885
4285,84.0,,22.0,43.0,p_KD,riksdagsval,2010,0.8971178018825477,0.865664228867,0.917131803998,0.897104426242,0.95
4286,84.0,,22.0,43.0,p_S,riksdagsval,2010,0.5191164381333946,0.50970731335,0.586759179975,0.541192148577,0.675
4287,84.0,,22.0,43.0,p_V,riksdagsval,2010,0.7544274942938608,0.873255786765,0.756406935308,0.732915866738,0.925
4288,84.0,,22.0,43.0,p_MP,riksdagsval,2010,0.12148360859552225,0.0832234942959,0.0793422046783,0.123154890533,0.07
4289,84.0,,22.0,43.0,p_SD,riksdagsval,2010,0.5823663839558108,0.423320693466,0.569058097821,0.588812071786,0.795
4290,84.0,,22.0,43.0,p_other,riksdagsval,2010,0.8953262057442932,0.794094487112,0.876237594041,0.897104426242,0.71
4291,3.0,,23.0,5.0,p_M,riksdagsval,2010,,,,,0.0
4292,3.0,,23.0,5.0,p_C,riksdagsval,2010,,,,,0.0
4293,3.0,,23.0,5.0,p_FP,riksdagsval,2010,,,,,0.0
4294,3.0,,23.0,5.0,p_KD,riksdagsval,2010,,,,,0.0
4295,3.0,,23.0,5.0,p_S,riksdagsval,2010,,,,,0.0
4296,3.0,,23.0,5.0,p_V,riksdagsval,2010,,,,,0.0
4297,3.0,,23.0,5.0,p_MP,riksdagsval,2010,,,,,0.0
4298,3.0,,23.0,5.0,p_SD,riksdagsval,2010,,,,,0.0
4299,3.0,,23.0,5.0,p_other,riksdagsval,2010,,,,,0.0
4300,5.0,,23.0,8.0,p_M,riksdagsval,2010,,,,,0.0
4301,5.0,,23.0,8.0,p_C,riksdagsval,2010,,,,,0.0
4302,5.0,,23.0,8.0,p_FP,riksdagsval,2010,,,,,0.0
4303,5.0,,23.0,8.0,p_KD,riksdagsval,2010,,,,,0.0
4304,5.0,,23.0,8.0,p_S,riksdagsval,2010,,,,,0.0
4305,5.0,,23.0,8.0,p_V,riksdagsval,2010,,,,,0.0
4306,5.0,,23.0,8.0,p_MP,riksdagsval,2010,,,,,0.0
4307,5.0,,23.0,8.0,p_SD,riksdagsval,2010,,,,,0.0
4308,5.0,,23.0,8.0,p_other,riksdagsval,2010,,,,,0.0
4309,9.0,,23.0,11.0,p_M,riksdagsval,2010,,,,,0.0
4310,9.0,,23.0,11.0,p_C,riksdagsval,2010,,,,,0.0
4311,9.0,,23.0,11.0,p_FP,riksdagsval,2010,,,,,0.0
4312,9.0,,23.0,11.0,p_KD,riksdagsval,2010,,,,,0.0
4313,9.0,,23.0,11.0,p_S,riksdagsval,2010,,,,,0.0
4314,9.0,,23.0,11.0,p_V,riksdagsval,2010,,,,,0.0
4315,9.0,,23.0,11.0,p_MP,riksdagsval,2010,,,,,0.0
4316,9.0,,23.0,11.0,p_SD,riksdagsval,2010,,,,,0.0
4317,9.0,,23.0,11.0,p_other,riksdagsval,2010,,,,,0.0
4318,13.0,,23.0,13.0,p_M,riksdagsval,2010,,,,,0.0
4319,13.0,,23.0,13.0,p_C,riksdagsval,2010,,,,,0.0
4320,13.0,,23.0,13.0,p_FP,riksdagsval,2010,,,,,0.0
4321,13.0,,23.0,13.0,p_KD,riksdagsval,2010,,,,,0.0
4322,13.0,,23.0,13.0,p_S,riksdagsval,2010,,,,,0.0
4323,13.0,,23.0,13.0,p_V,riksdagsval,2010,,,,,0.0
4324,13.0,,23.0,13.0,p_MP,riksdagsval,2010,0.9961373365602466,0.98382235,0.985283049645,0.996196835548,0.73
4325,13.0,,23.0,13.0,p_SD,riksdagsval,2010,,,,,0.0
4326,13.0,,23.0,13.0,p_other,riksdagsval,2010,,,,,0.0
4327,21.0,,23.0,9.0,p_M,riksdagsval,2010,,,,,0.0
4328,21.0,,23.0,9.0,p_C,riksdagsval,2010,,,,,0.0
4329,21.0,,23.0,9.0,p_FP,riksdagsval,2010,,,,,0.0
4330,21.0,,23.0,9.0,p_KD,riksdagsval,2010,,,,,0.0
4331,21.0,,23.0,9.0,p_S,riksdagsval,2010,,,,,0.0
4332,21.0,,23.0,9.0,p_V,riksdagsval,2010,,,,,0.0
4333,21.0,,23.0,9.0,p_MP,riksdagsval,2010,,,,,0.0
4334,21.0,,23.0,9.0,p_SD,riksdagsval,2010,,,,,0.0
4335,21.0,,23.0,9.0,p_other,riksdagsval,2010,,,,,0.0
4336,26.0,,23.0,6.0,p_M,riksdagsval,2010,,,,,0.0
4337,26.0,,23.0,6.0,p_C,riksdagsval,2010,,,,,0.0
4338,26.0,,23.0,6.0,p_FP,riksdagsval,2010,,,,,0.0
4339,26.0,,23.0,6.0,p_KD,riksdagsval,2010,,,,,0.0
4340,26.0,,23.0,6.0,p_S,riksdagsval,2010,,,,,0.0
4341,26.0,,23.0,6.0,p_V,riksdagsval,2010,,,,,0.0
4342,26.0,,23.0,6.0,p_MP,riksdagsval,2010,,,,,0.0
4343,26.0,,23.0,6.0,p_SD,riksdagsval,2010,,,,,0.0
4344,26.0,,23.0,6.0,p_other,riksdagsval,2010,,,,,0.0
4345,61.0,,23.0,11.0,p_M,riksdagsval,2010,,,,,0.0
4346,61.0,,23.0,11.0,p_C,riksdagsval,2010,,,,,0.0
4347,61.0,,23.0,11.0,p_FP,riksdagsval,2010,,,,,0.0
4348,61.0,,23.0,11.0,p_KD,riksdagsval,2010,,,,,0.0
4349,61.0,,23.0,11.0,p_S,riksdagsval,2010,,,,,0.0
4350,61.0,,23.0,11.0,p_V,riksdagsval,2010,,,,,0.0
4351,61.0,,23.0,11.0,p_MP,riksdagsval,2010,,,,,0.0
4352,61.0,,23.0,11.0,p_SD,riksdagsval,2010,,,,,0.0
4353,61.0,,23.0,11.0,p_other,riksdagsval,2010,,,,,0.0
4354,80.0,,23.0,37.0,p_M,riksdagsval,2010,0.8445540105759923,0.844570332495,0.870989302646,0.84362860884,0.485
4355,80.0,,23.0,37.0,p_C,riksdagsval,2010,0.40484259446577303,0.349186843056,0.416004739815,0.417559826421,0.175
4356,80.0,,23.0,37.0,p_FP,riksdagsval,2010,0.5741558508895079,0.512770027437,0.570763335552,0.575459486592,0.435
4357,80.0,,23.0,37.0,p_KD,riksdagsval,2010,0.519079674126566,0.458175894705,0.578043576884,0.520587399122,0.455
4358,80.0,,23.0,37.0,p_S,riksdagsval,2010,0.6484190723581698,0.648419072358,0.566441294092,0.631491506242,0.61
4359,80.0,,23.0,37.0,p_V,riksdagsval,2010,0.6351146399220069,0.622153908204,0.667884529327,0.631491506242,0.605
4360,80.0,,23.0,37.0,p_MP,riksdagsval,2010,,,,,0.0
4361,80.0,,23.0,37.0,p_SD,riksdagsval,2010,,,,,0.0
4362,80.0,,23.0,37.0,p_other,riksdagsval,2010,0.9550648275871471,0.955563316537,0.959474891665,0.9526090879,0.925
4363,1.0,,24.0,8.0,p_M,riksdagsval,2010,,,,,0.0
4364,1.0,,24.0,8.0,p_C,riksdagsval,2010,,,,,0.0
4365,1.0,,24.0,8.0,p_FP,riksdagsval,2010,,,,,0.0
4366,1.0,,24.0,8.0,p_KD,riksdagsval,2010,,,,,0.0
4367,1.0,,24.0,8.0,p_S,riksdagsval,2010,,,,,0.0
4368,1.0,,24.0,8.0,p_V,riksdagsval,2010,,,,,0.0
4369,1.0,,24.0,8.0,p_MP,riksdagsval,2010,,,,,0.0
4370,1.0,,24.0,8.0,p_SD,riksdagsval,2010,,,,,0.0
4371,1.0,,24.0,8.0,p_other,riksdagsval,2010,,,,,0.0
4372,3.0,,24.0,2.0,p_M,riksdagsval,2010,,,,,0.0
4373,3.0,,24.0,2.0,p_C,riksdagsval,2010,,,,,0.0
4374,3.0,,24.0,2.0,p_FP,riksdagsval,2010,,,,,0.0
4375,3.0,,24.0,2.0,p_KD,riksdagsval,2010,,,,,0.0
4376,3.0,,24.0,2.0,p_S,riksdagsval,2010,,,,,0.0
4377,3.0,,24.0,2.0,p_V,riksdagsval,2010,,,,,0.0
4378,3.0,,24.0,2.0,p_MP,riksdagsval,2010,,,,,0.0
4379,3.0,,24.0,2.0,p_SD,riksdagsval,2010,,,,,0.0
4380,3.0,,24.0,2.0,p_other,riksdagsval,2010,,,,,0.0
4381,4.0,,24.0,5.0,p_M,riksdagsval,2010,,,,,0.0
4382,4.0,,24.0,5.0,p_C,riksdagsval,2010,,,,,0.0
4383,4.0,,24.0,5.0,p_FP,riksdagsval,2010,,,,,0.0
4384,4.0,,24.0,5.0,p_KD,riksdagsval,2010,,,,,0.0
4385,4.0,,24.0,5.0,p_S,riksdagsval,2010,,,,,0.0
4386,4.0,,24.0,5.0,p_V,riksdagsval,2010,,,,,0.0
4387,4.0,,24.0,5.0,p_MP,riksdagsval,2010,,,,,0.0
4388,4.0,,24.0,5.0,p_SD,riksdagsval,2010,,,,,0.0
4389,4.0,,24.0,5.0,p_other,riksdagsval,2010,,,,,0.0
4390,9.0,,24.0,5.0,p_M,riksdagsval,2010,,,,,0.0
4391,9.0,,24.0,5.0,p_C,riksdagsval,2010,,,,,0.0
4392,9.0,,24.0,5.0,p_FP,riksdagsval,2010,,,,,0.0
4393,9.0,,24.0,5.0,p_KD,riksdagsval,2010,,,,,0.0
4394,9.0,,24.0,5.0,p_S,riksdagsval,2010,,,,,0.0
4395,9.0,,24.0,5.0,p_V,riksdagsval,2010,,,,,0.0
4396,9.0,,24.0,5.0,p_MP,riksdagsval,2010,,,,,0.0
4397,9.0,,24.0,5.0,p_SD,riksdagsval,2010,,,,,0.0
4398,9.0,,24.0,5.0,p_other,riksdagsval,2010,,,,,0.0
